HDAC5_D2_3	HDAC5_D2_4	HDAC5_D2_1	HDAC5_D2_2	WT_D2_3	WT_D2_4	WT_D2_1	WT_D2_2
Fzd5	5.66520579910342	6.06378914246714	5.9184799836036	5.79956374047032	5.74316597412243	5.98823963322165	5.72418314969951	5.66802511052437
Fzd6	4.31545909067717	4.37222016627501	4.5377421534817	4.76557032608738	4.57774748277171	4.37824794382704	4.48497035721537	4.65889252245292
Fzd7	5.92197901569096	5.84037692183286	6.22897559661228	6.31531245458028	6.03431405460934	6.29770700587791	6.00123812719437	6.28095171882861
Fzd8	5.22411641026947	5.12497700728028	5.10208592431534	5.10948561272128	4.83063143590714	5.15892479974791	5.06040325062231	5.03933225888688
Fzd9	4.66680746594441	4.83348728304385	4.95948541927799	4.80715532902193	4.95546970987056	4.99555660325174	4.83333659253117	5.11998964429499
Fzr1	7.53549033543486	7.50311000892127	7.58901178406611	7.68390715248216	7.69818023853121	7.70267624850177	7.65383677482933	7.60518169281506
G0s2	6.42350444970466	6.59874424404463	6.51952515259866	6.64818445738485	6.45444277511129	6.41194842738609	6.54209671733933	6.64804125618246
G2e3	4.66562454354467	4.73047777836667	4.5378149771565	4.45139244456615	4.47999217985904	4.47288808446117	4.51961341834444	4.37191015570512
G3bp1	7.50114195745545	7.33459856399192	7.30770733426208	7.05535306701395	7.1935483556488	7.21952483621049	7.14871724191538	7.06510694821177
G3bp2	8.79909776520401	8.55534810204205	8.48180925602713	8.37327079837156	8.75138669731168	8.72096388496023	8.74274034963342	8.47358156909213
G6pc	4.08531236157767	4.12723242292427	4.34215662388496	4.36666989170671	4.31734517782918	4.29232678744951	4.18529583050389	4.39347072167924
G6pc2	2.43550736219195	2.53306267175987	2.7002498677078	2.68625569589916	2.93604020425725	2.67672049448266	2.6734487323919	2.85350937170822
G6pc3	7.10038869199332	7.04101821837599	7.02650907737571	7.18446334778053	7.07552632177577	6.96687234029454	7.12269197947936	7.07933425034506
Gaa	10.6492757100921	10.1739246024976	10.1181475743518	10.0021921965922	10.4745431710784	10.1519049242471	10.3832961271633	10.0524905000379
Gab1	7.53823224916262	7.37524168207806	7.33486383068269	6.78784186900421	7.1850253276809	7.1668803662435	6.97085063382174	6.86392189934399
Gab2	7.10553574345026	7.09078691725479	7.01176453920355	6.86909847423793	6.95315753368824	6.95645457613087	6.93626006917034	6.86904058035958
Gabarap	7.87573916835593	8.0836309544562	8.07844347079244	8.38524451155789	8.3628087351234	8.05182052271272	8.29547139703757	8.36250071128388
Gabarapl1	9.7353741187955	9.89063810314088	10.0428511203976	10.5324555615379	10.4713895176429	10.276050211084	10.4118908885038	10.458318514503
Gabarapl2	8.44938871359764	8.59177209277465	8.4377655231529	9.06377410300247	9.20876754351393	8.86099337254897	9.32490529838693	9.11331663918185
Gabbr1	9.96798590727789	9.93865321755428	9.94290953993849	10.1425287668069	10.1233364133813	10.0498764637649	10.1408809395606	10.0289906697121
Gabbr2	8.06783266106651	8.22755454992309	8.02166768349279	8.12068286288285	8.37815738180949	8.36210607521262	8.57167972741256	8.62370870182147
Gabpa	6.69859600398276	6.5166634022487	6.45003688536827	6.39711875661023	6.51423060667632	6.39983886308596	6.46558816972656	6.22042753268052
Gabpb1	5.92218714917287	6.0255651912386	5.9066472773937	6.04108131547902	5.97057621109351	5.94185706479181	6.02536820997171	5.89477953032041
Gabpb2	5.71225851585348	5.54591024550846	5.64912050771137	5.57116910614294	5.5727692477195	5.46908024005054	5.48033137116419	5.51716828135176
Gabra1	8.69860321982895	8.43917738842435	8.3283811556729	8.52683319424192	8.92024820046043	8.49464524122781	8.90866119844822	8.63161981817992
Gabra2	9.80629625080531	9.50820479735382	9.52272187641281	9.5639321286418	9.6338317644454	9.47955060621035	9.55595912683732	9.2442274622937
Gabra3	7.93222518457222	7.59992755418075	7.39356203429237	7.50971430419685	8.01833294595274	7.79802261974984	8.15180268487793	7.77787154885851
Gabra4	8.92957546266249	8.64010931527243	8.43776709339097	8.81489734973944	9.16079820514171	9.01014622832669	9.37028468787313	8.86862878264956
Gabra5	7.15342284679781	7.19272197944398	7.05758848717961	7.42287833727257	7.56350172690877	7.4011223335431	7.77304711685219	7.75825958812915
Gabra6	2.75866276914312	2.71983820169666	2.88229211156267	2.97890098732295	2.85585954042293	2.8707497526432	2.8404448526976	2.98419964155195
Gabrb1	8.6979669934912	8.65757698750641	8.62000369995918	8.48742830623134	8.78977763650658	8.56099291360445	8.55022583342275	8.31694576280582
Gabrb2	9.01590315114029	8.70131793864413	8.67283033349922	8.76599480763119	9.07199851426392	8.7985312266692	8.99084069436805	8.63726744525307
Gabrb3	10.1929845165307	10.0118145996173	10.013009856784	10.308650577506	10.2885782376336	10.1172461651111	10.3168599891046	10.0703354412671
Gabrd	6.42454109884151	6.14163931443696	6.27925718768992	6.54165904712324	6.61039941946403	6.58178876726284	6.71229091566621	6.67461666293981
Gabre	5.2776192212952	4.55415022535399	4.922037202388	4.92719692852047	5.61863179150024	4.98287370916309	5.13142733503695	4.79992173644187
Gabrg1	7.21455153279652	7.32013644369606	7.0293926068025	6.92047510140146	6.96646535688869	6.83049384883468	6.95082402958163	6.68852762553498
Gabrg2	8.76609689140539	8.30510786959636	8.26388231471514	8.44681515086268	8.86305165720092	8.503378884388	8.8485768979187	8.45292718444814
Gabrg3	8.47313547548327	8.30533445586699	8.43590834641747	8.3797272965568	8.47470405266391	8.4659156386077	8.28117044881682	8.0524194665242
Gabrp	3.65486186307827	3.56526049398909	3.7415421618947	3.83161400254077	3.70097323358974	3.87152908473085	3.73747810546496	3.81282212415027
Gabrq	5.53147812770246	4.99113731497438	5.16740013962705	5.39110238990287	6.01735629538334	5.28014229444503	5.6540234910203	5.25305446953397
Gabrr1	4.55363203897223	4.53923343678065	4.7663395619719	4.89836950160054	4.67248100545204	4.62507042212042	4.6355303628864	4.916823369649
Gabrr2	4.57334762095672	4.65929230595464	4.69448145829224	4.97403156125126	4.7013771646629	4.75160499319478	4.83224656737739	4.92053043098862
Gabrr3	2.87760871501875	2.77735882859756	2.93459503532242	2.93655070019205	3.00116747979053	2.98646533464445	2.95890040757377	3.10133527044523
Gad1	10.6209132696114	10.1392861081094	10.0646420806731	9.99088785612544	10.5931259467726	10.4723195221458	10.5778194213342	10.1108518032571
Gad2	10.5899696741266	10.1527086123828	10.2189423510321	10.085519211337	10.593937501647	10.4814006755325	10.4594177022813	10.1315444849146
Gadd45a	5.9198538128686	6.03198020122626	6.2292593822827	6.35530714035656	6.41965787740308	6.33374661946433	6.26496060516707	6.42211431103048
Gadd45b	6.8371200172664	6.96029163005988	7.05958394832417	7.11901171129271	6.85041763795131	7.05137433571775	6.93177456407177	7.15586020489978
Gadd45g	5.67021254222815	5.82963115996671	5.93527612209619	6.08939076443655	5.89352408972146	5.80830643569113	5.89105330107404	6.18792327746668
Gadd45gip1	5.733838083249	5.82725081373746	5.88365068445273	6.31988721397512	6.09854273568383	5.93883412842464	6.10913069749474	6.05999117077236
Gadl1	4.23903872312591	4.11713184207094	4.39839554018915	4.66973207303625	4.48121771149748	4.56110073698662	4.50439023280048	4.64013623225169
Gak	8.26844074107925	8.12026120844692	7.92187169000376	7.5887576446063	7.90412671846884	7.80689814091569	7.86680030199021	7.67753152246491
Gal	4.94067452625125	5.04233130426167	5.30238702245546	5.72995398594708	5.20728695553482	5.27050411024397	5.23522069327367	5.42207226494859
Gal3st1	5.33817921118131	5.2795661563557	5.40857404045305	5.81386936158396	5.54131017907733	5.54510715021845	5.63317896829891	5.60722696783911
Gal3st2	3.55282382511278	3.63631883479328	3.59912137756039	3.73879192696016	3.59397531466932	3.6915156829702	3.66941450864109	3.59218207409869
Gal3st3	7.07887757914994	6.90196868798174	6.98647956535369	7.34861728508923	7.57628389456735	7.26708776992831	7.6087763879267	7.6129326431246
Gal3st4	5.36364751346356	5.51571536479977	5.65189144334665	5.8040507562478	5.37681652498674	5.59688800806392	5.46395719789923	5.69042775617586
Galc	5.24241665389193	5.34491244457664	5.03098722713684	4.80628100457641	4.85126080995126	4.76397473337003	4.91182725166606	4.81959779004244
Gale	5.45321913583523	5.39375805485311	5.70358853001541	5.84952490225782	5.65352125142536	5.73585316201189	5.61064688250345	5.85682973117317
Galk1	5.72429867020355	5.65430411458329	5.87952260344621	6.12754732640836	5.83784451620052	5.95864060489277	5.87455979172912	5.95961195323748
Galk2	5.81566058104671	5.95525608558035	5.85685299635163	5.87394472676767	5.93257201710381	5.97674310064632	5.94406894738407	5.84858932006223
Galm	6.34924050575629	6.48629552953169	6.0156489079493	5.95195830811016	6.1354297128357	6.07262901151909	6.37290414378067	6.17010608743699
Galns	6.917138647812	6.85071011391339	6.69129646528812	6.34639468953104	6.14490478505766	6.05658669456811	6.0753740870551	5.98427672614743
Galnt1	6.07995342116092	6.29766953767191	6.01934380973455	5.9018482440893	6.06036846438771	5.99582408683581	6.07157514965771	5.93709312403112
Galnt10	6.278460558642	6.25867852231672	6.37294220830033	6.34445005699215	6.23622092394651	6.21211505152497	6.16546201340404	6.28528755169077
Galnt11	6.48435799420096	6.62653496658179	6.42982168954211	6.56904516936468	6.62965612459045	6.56642481465623	6.74583153424376	6.65094060196352
Galnt12	4.72095067073537	4.82674091360535	5.03964109133997	5.24822766832617	5.01405309247585	5.08215701495631	4.98698549223632	5.18775039062981
Galnt13	7.07394100371119	6.9337074199677	6.81926671514021	7.11782849077063	7.21915467273671	7.09309387117513	7.2823542644587	6.86713748043536
Galnt14	5.58122293561386	5.5817006523857	5.60338184049506	5.6999106224146	5.7456577971281	5.78570480601442	5.93294296231842	6.21477759488374
Galnt15	4.1831219974949	4.33884639402299	4.3778746217208	4.6213561649606	4.11259867063326	4.51929515314861	4.4113519790841	4.59246142215433
Galnt16	8.03183991726041	8.03264518990894	8.00038451393874	8.16033384052936	8.32001158940058	8.01096980994598	8.19330289380169	8.02526187617604
Galnt18	6.82344715037928	6.72085476874749	6.82030913857656	6.86570659615372	6.99732638583622	6.9598825886845	6.91828016351343	6.84855041646877
Galnt2	7.3563464269362	7.40862804388056	7.38336124727709	7.38328309275126	7.36688834238894	7.32305367245438	7.3884520032642	7.47724017321252
Galnt3	4.20676169833601	4.1172734257185	4.32215412776475	4.42653239547205	4.25442426408849	4.27193038147178	4.25966569912126	4.4685373155712
Galnt4	3.37696750315921	3.75596313403827	3.51485786231869	3.47549853789632	3.33460951211872	3.17391661406233	3.42035532983637	3.68868427519031
Galnt5	2.95916671506674	3.12484158498149	3.20488801602712	3.37945893850601	3.04590624675955	3.27064411441158	3.14778173499043	3.27799165332727
Galnt6	5.82925817578197	5.85942163786401	6.00343820050271	5.91277936940184	5.86398034297776	6.02014852602064	5.80920847641048	5.95235197869333
Galnt7	5.87419768510346	5.60911170523462	5.41760287110829	5.27433204739827	5.35924755588082	5.19104817104876	5.42569045710164	5.22194281996386
Galnt9	6.08058843511299	6.33068921450833	6.19229979833762	6.4460108640375	6.27102803285991	6.40765622017091	6.55815461124466	6.7153904620572
Galntl5	2.94376995037574	3.07422840136643	3.14084694305559	3.16228303437053	3.10785183805809	3.09015754767998	3.06377761680497	3.23558290773091
Galntl6	5.87659731371789	5.90491667488945	5.74504815663926	5.93484081064913	6.26027705846531	6.09661772886269	6.31889209606828	6.11857117153817
Galp	4.16489909097952	3.95140906285738	4.50541464704758	4.47608539162907	4.43665473371873	4.50898280898993	4.11362333202699	4.31908284904908
Galr1	5.68525059653458	5.5291718631005	5.54450104827662	5.74341439855405	6.26656982986264	5.68824389203415	5.97648006728501	5.65029276659897
Galr2	5.45017434863111	5.47002306977775	5.53769027730382	5.75816477084024	5.55655920509711	5.52811948681669	5.56192919984191	5.53581755027429
Galr3	5.03567416351749	4.73879062119949	5.1126088354692	5.51228467782766	5.03943245057695	5.09644717472119	5.13097370018837	5.30811851912993
Galt	5.65055508788819	5.72100634940482	5.76181183909256	5.85718124320552	5.69261336658944	5.74491795282823	5.70982293310042	5.74863031666276
Gamt	6.87964285138854	6.83500022842616	6.93885735421241	6.95521718711724	6.86544365203729	6.82370315760684	6.87048816327842	7.06902947589642
Gan	5.74284484888261	5.78508933436584	5.79125169872333	5.62871404333607	5.70021706519713	5.78583971567151	5.70091178483336	5.8337854432169
Ganab	9.00269598983295	8.65153499182908	8.45437103905673	8.21714403487294	8.45792052043241	8.37760975239633	8.51205390758612	8.19236955056485
Ganc	5.63641400327666	5.5803429313723	5.32516433057041	5.07960582760691	5.25890584900461	5.3856868071328	5.37888117181603	5.17118108876603
Gap43	7.75269366056531	7.98476329823177	8.08263568124839	8.69553614765693	8.5909154786286	8.4617797693679	8.61620069048013	8.61082076073506
Gapdh	11.8548994421711	11.7421678786231	11.6991719000204	11.7547739300265	12.0021297154904	11.9573844475668	12.0378979435067	11.8998541167032
Gapdhs	4.71892063907521	4.64317696401123	4.93256724972019	5.04168368914105	4.91631191640299	4.99825859192962	4.86315438763045	5.06881311149184
Gapt	3.2727333456013	3.5537139734988	3.49944330472027	3.05718951577982	2.79254305165785	3.05877766368304	2.68307596391885	2.81260025569657
Gapvd1	7.78778976432868	7.53328059416636	7.46185311308128	7.12856219967164	7.41380295075074	7.41362690051996	7.36292137453091	7.19726105339919
Gar1	5.00320000482454	4.89004110819416	5.10588965406095	5.20695616560329	5.05583566032861	5.17241977613251	5.09759169925803	5.28199134487383
Garnl3	6.86366402074454	6.93478855772615	6.68791592539742	6.65676416285782	7.13662300324048	6.9891036954213	7.27582518184933	7.31027988174994
Gars	8.31385150517046	8.0931963717063	7.97146127910394	7.98390384006383	8.25594325656006	8.14383616061489	8.31239497663009	8.06083763308657
Gart	6.99314023790108	6.74149369434883	6.68791930809025	6.60249732835513	6.72326790326388	6.7037159473765	6.74473106601186	6.53383601106091
Gas1	5.82449328567611	5.65551460392521	5.93362555449002	6.01339674008	5.68956067701946	5.86083034465844	5.79279425571634	6.13546377925987
Gas2	4.31722260103151	4.33714145744238	4.48309507473562	4.40692099287092	4.52637665684442	4.47921231682154	4.38928123442163	4.55025490246099
Gas2l1	7.00831697756883	7.05284413292817	7.23313780659603	7.39384573501438	7.3531222427482	7.35438282012475	7.32178089189759	7.50224418709652
Gas2l2	5.17254640662756	5.11250764189432	5.25542747327453	5.5376399295975	5.50189049207857	5.46881296512583	5.48204421106731	5.41901761770174
Gas2l3	3.77729147696275	3.76888610461636	3.92911590380533	4.09794875270652	3.78417120791011	3.91482318174299	3.90908252678706	4.17147456783846
Gas6	8.07654940446649	8.16785887389005	8.09539084616915	8.35228611863033	8.36216265830496	8.21154085659468	8.43774487316036	8.42900924610199
Gas7	8.54648979053917	8.47083571009398	8.49490616089156	8.56538911673186	8.930660803478	8.97396608326831	8.97146025625705	8.91175774733453
Gas8	5.75259633831477	5.66850591612759	5.75399674110218	5.8205013765091	5.80171534554622	5.71062460018063	5.77562618054436	5.83492518826131
Gast	5.35160724549624	4.68222257658316	5.52712854265952	6.01521104485872	5.54042051268595	5.71433682716831	5.46572534214872	5.67476344763233
Gata1	4.70944639434081	4.62455273083668	5.02189933150279	5.18208147741471	4.73517832562657	4.8270353515312	4.67942110435187	5.02566702781402
Gata2	5.19177626633286	5.21734867317098	5.32832218107197	5.55313475679607	5.20032943887522	5.25077490679155	5.28548451785815	5.42805605482368
Gata3	5.02415461414574	4.76705539165557	5.16155092183294	5.08910048167531	4.79040783888061	5.13880056652261	4.84189293642178	5.20081268188432
Gata4	4.79568083022726	4.90641221948835	5.15014317947827	5.43757460546562	5.13391785073918	5.19076006145573	5.09342936295837	5.26637205993376
Gata5	4.73292385162198	4.61311783719577	4.90093619873336	5.164844455014	4.91060869115492	4.98454180123978	4.90545198371593	5.01312791112141
Gata6	4.75458025932584	4.84469246141848	5.11679904735531	5.20981379049144	4.970653325215	5.08866038988647	4.86712151769666	5.08336146881868
Gatad1	6.07306204337636	6.13309228646815	6.16765124493533	6.44340899312622	6.56282249652715	6.43052017085742	6.55480456147013	6.52446142886107
Gatad2a	6.7258233979245	6.86147795860949	6.91397192251023	6.82781266481427	6.69957177880098	6.63300139235576	6.60417798057976	6.80676251676499
Gatad2b	9.05202038375014	8.73784581658031	8.67243891599986	8.5296230205231	8.85752916472924	8.78948910710555	8.79900531649038	8.4478252047824
Gatb	6.09524898713128	6.10277795369086	6.00583018318088	6.11891588508978	6.21445921746967	6.18172685522135	6.26134024199565	6.08838237692665
Gatc	6.28543173738485	6.52351469934175	6.48425369750583	6.74913741224521	6.68370459210064	6.62693220056307	6.69942374885428	6.68231169744481
Gatm	8.42352391749351	8.70288524502029	8.29946223883647	8.08260245046277	8.25095985947211	8.10548647873455	8.33136763453912	8.32703166894354
Gba	9.02562811297856	8.80207083747584	8.63813794641329	8.3957442529897	8.70139582431896	8.59596996242634	8.72987963831794	8.5832437640043
